sigmaE,2.967945e+07,2.969944e+07,2.971943e+07,2.973941e+07,2.975940e+07,2.977938e+07,2.979937e+07,2.981936e+07,2.983934e+07,2.985933e+07,2.987931e+07,2.989930e+07,2.991929e+07,2.993927e+07,2.994927e+07,2.995355e+07,2.995783e+07,2.995926e+07,2.996211e+07,2.996640e+07,2.997068e+07,2.997496e+07,2.997925e+07,2.998353e+07,2.998781e+07,2.999209e+07,2.999638e+07,2.999923e+07,3.000066e+07,3.000494e+07,3.000923e+07,3.001922e+07,3.003920e+07,3.005919e+07,3.007918e+07,3.009916e+07,3.011915e+07,3.013914e+07,3.015912e+07,3.017911e+07,3.019909e+07,3.021908e+07,3.023907e+07,3.025905e+07,3.027904e+07
1.239842e-03,0.0030086185138389118,0.0030086185138389118,0.0030474393978884456,0.0030474393978884456,0.00308626028193798,0.0031250811659875137,0.0031639020500370475,0.0032221333761113494,0.0033191855862351864,0.0034744691224333226,0.003707394426730529,0.0041344241512754065,0.0048720209482165594,0.006230751889950261,0.007201273991188618,0.007628303715733495,0.008055333440278374,0.008191206534451743,0.008443542280773717,0.008792930237219526,0.009084086867591034,0.009336422613913008,0.009549937476185447,0.009705221012383582,0.009821683664532187,0.009899325432631256,0.009918735874656023,0.009918735874656023,0.009918735874656023,0.009879914990606488,0.00980227322250742,0.009414064382012075,0.0077447663678821,0.00595900570160352,0.004949662716315628,0.004406170339622146,0.004095603267225871,0.0038626779629286657,0.003707394426730529,0.0035909317745819263,0.003513290006482857,0.0034744691224333226,0.0033968273543342545,0.00335800647028472,0.0033191855862351864
7.418388e-03,0.016840175993320917,0.016607897703757868,0.016607897703757868,0.016607897703757868,0.016607897703757868,0.01637561941419482,0.01637561941419482,0.01637561941419482,0.016143341124631772,0.01591106283506873,0.015678784545505683,0.015446506255942632,0.014981949676816536,0.014285114808127396,0.0138205582290013,0.013588279939438256,0.013588279939438256,0.013588279939438256,0.013588279939438256,0.014052836518564347,0.015330367111161106,0.017885428296354627,0.022763272377178612,0.0320544039597005,0.04575882304392028,0.056792041798165015,0.05934710298335853,0.05934710298335853,0.05934710298335853,0.04750091021564313,0.03925503093615496,0.030312316787977644,0.02450535954890147,0.022182576653271,0.02102118520545576,0.02032435033676662,0.019859793757640527,0.01962751546807748,0.019162958888951385,0.01893068059938834,0.01893068059938834,0.01869840230982529,0.01869840230982529,0.018466124020262247,0.018466124020262247
1.359693e-02,0.030440102197974026,0.030440102197974026,0.030440102197974026,0.030014366502897467,0.030014366502897467,0.030014366502897467,0.029588630807820912,0.029588630807820912,0.029162895112744343,0.028737159417667784,0.02831142372259123,0.02745995233243811,0.026608480942284983,0.02447980246690219,0.023202595381672506,0.02235112399151939,0.02149965260136627,0.021073916906289705,0.02022244551613659,0.01894523843090691,0.01809376704075379,0.018519502735830345,0.02277685968659595,0.034484591301201344,0.06535042919425194,0.10047362403806812,0.10877547009206102,0.10877547009206102,0.10473098098883372,0.07876110358916356,0.06598903273686677,0.052578358341955136,0.04321217305027082,0.039806287489658344,0.0381033447093521,0.036826137624122415,0.035974666233969305,0.03554893053889274,0.03512319484381619,0.03469745914873963,0.034271723453663056,0.034271723453663056,0.0338459877585865,0.0338459877585865,0.033420252063509945
1.977548e-02,0.044272306692190184,0.044272306692190184,0.044272306692190184,0.0436531135916001,0.0436531135916001,0.0436531135916001,0.043033920491010035,0.043033920491010035,0.042414727390419966,0.041795534289829885,0.041176341189239817,0.03993795498805968,0.03808037568628945,0.0349844101833391,0.0325076377809788,0.03126925157979866,0.029411672278028454,0.028792479177438376,0.02755409297625822,0.02507732057389794,0.021981355070947572,0.019814179218882323,0.02260054817153764,0.036841989485109305,0.08421026168024986,0.1436527993368968,0.15820383720076353,0.15820383720076353,0.14891594069191244,0.111145161555918,0.09318856163880591,0.07492236517139879,0.062228906609302276,0.05727536180458171,0.054798589402221425,0.05294101010045119,0.052321816999861125,0.05108343079868098,0.050464237698090914,0.05015464114779588,0.049845044597500845,0.04922585149691077,0.04922585149691077,0.04922585149691077,0.04860665839632068
2.595403e-02,0.05810451118640634,0.05810451118640634,0.05729186068030276,0.05729186068030276,0.05729186068030276,0.05647921017419917,0.05647921017419917,0.05566655966809559,0.05566655966809559,0.05485390916199201,0.05322860814978483,0.052415957643681246,0.0499780061253705,0.045914753594852566,0.04266415157043822,0.04022620005212747,0.038194573786868496,0.03697559802771312,0.03535029701550596,0.03128704448498803,0.026411141448366513,0.021535238411745,0.022347888917848578,0.04022620005212747,0.10483191528736249,0.1873159416568764,0.20763220430946602,0.20763220430946602,0.1934108204526533,0.1438391395803346,0.1210849254094342,0.09751806073243022,0.08126505061035852,0.07517017181458165,0.0719195697901673,0.06948161827185655,0.06785631725964937,0.06704366675354578,0.0662310162474422,0.06541836574133862,0.06541836574133862,0.06460571523523503,0.06460571523523503,0.06379306472913143,0.06379306472913143
3.213257e-02,0.07193671568062251,0.07193671568062251,0.07093060776900541,0.07093060776900541,0.07093060776900541,0.06992449985738831,0.06992449985738831,0.06891839194577123,0.06891839194577123,0.06791228403415414,0.06590006821091991,0.06388785238768574,0.06187563656445154,0.05684509700636605,0.051814557448280556,0.049802341625046355,0.04678401789019507,0.04577790997857796,0.04275958624372669,0.0377290466856412,0.031692399215938576,0.023643535923001814,0.022637428011384707,0.04426874811115232,0.1272726508195629,0.23140481967193258,0.25706057141816857,0.2545453016391258,0.23693841318582662,0.17657193848880073,0.14840091696352195,0.11972684148243468,0.10010773720590128,0.09256192786877304,0.08803444226649608,0.08602222644326188,0.08401001062002769,0.08300390270841058,0.08199779479679352,0.08099168688517638,0.08099168688517638,0.0799855789735593,0.0799855789735593,0.07897947106194221,0.07897947106194221
3.831112e-02,0.08576892017483866,0.08576892017483866,0.08456935485770804,0.08456935485770804,0.08456935485770804,0.08336978954057743,0.08336978954057743,0.08217022422344683,0.08097065890631623,0.08097065890631623,0.078571528272055,0.07617239763779377,0.07257370168640194,0.06657587510074887,0.06177761383222644,0.059378483197965244,0.05577978724657338,0.05398043927087748,0.05098152597805095,0.04498369939239789,0.03658674217248364,0.025790654318308126,0.022191958366916283,0.04918217800235503,0.14994566464132633,0.2753002402814752,0.30648893852687104,0.3010908945997833,0.28309741484282414,0.20932414783929157,0.17633610161819974,0.14274827273854268,0.11935674905449577,0.10976022651745089,0.10496196524892844,0.10256283461466721,0.100163703980406,0.09896413866327539,0.09776457334614475,0.09656500802901415,0.09656500802901415,0.09536544271188355,0.09536544271188355,0.09416587739475293,0.09416587739475293
4.448966e-02,0.09960112466905482,0.09960112466905482,0.0982081019464107,0.0982081019464107,0.0982081019464107,0.09681507922376657,0.09681507922376657,0.09542205650112244,0.09402903377847835,0.0926360110558342,0.09124298833319007,0.08845694288790185,0.08427787471996946,0.07731276110674884,0.07174067021617234,0.06825811340956207,0.06407904524162969,0.061989511157663484,0.058506954351053186,0.051541840737832564,0.04179068167932368,0.028556965814204544,0.02228836356230596,0.05432788618312079,0.1727348176078713,0.32039522620814836,0.35591730563557356,0.3468626579383868,0.32805685118269107,0.2423859537400775,0.20477434022868618,0.16507319263332862,0.13860576090309026,0.12746157912193729,0.12188948823136078,0.11910344278607256,0.1163173973407843,0.11492437461814017,0.11353135189549607,0.11213832917285194,0.11213832917285194,0.1107453064502078,0.1107453064502078,0.10935228372756371,0.10935228372756371
5.066821e-02,0.11343332916327098,0.11343332916327098,0.11184684903511335,0.11184684903511335,0.11184684903511335,0.11026036890695573,0.11026036890695573,0.1086738887787981,0.10708740865064043,0.1055009285224828,0.10391444839432518,0.1007414881380099,0.09598204775353697,0.08804964711274883,0.08170372660011826,0.07694428621564536,0.07218484583117243,0.07059836570301481,0.06583892531854191,0.05790652467775374,0.046801163780650294,0.031729602563152715,0.022210721794206894,0.05949300480591137,0.19672353589154687,0.36489042947625633,0.4053456727442761,0.39265383171901497,0.3720295900529657,0.27525430223534986,0.23241933877509371,0.1879978951866799,0.15706153268760598,0.1451629317264237,0.1388170112137932,0.1356440509574779,0.1324710907011626,0.130884610573005,0.12929813044484736,0.12771165031668968,0.12771165031668968,0.12612517018853206,0.12612517018853206,0.12453869006037444,0.12453869006037444
