L_int_m,v_0_m_per_s,width
6.609156472278382e-07,29964256.17710006,1.7801367610819605
6.609156472278382e-07,29965005.658245057,1.7801367610819605
6.609156472278382e-07,29965755.13939006,1.7801367610819605
6.609156472278382e-07,29966504.62053506,1.7801367610819605
6.609156472278382e-07,29967254.10168006,1.7801367610819605
6.609156472278382e-07,29968003.582825057,1.7801367610819605
6.609156472278382e-07,29968753.06397006,1.7801367610819605
6.609156472278382e-07,29969502.54511506,1.7801367610819605
6.609156472278382e-07,29970252.02626006,1.7801367610819605
6.609156472278382e-07,29971001.507405058,1.7801367610819605
6.609156472278382e-07,29971750.988550056,1.7801367610819605
6.609156472278382e-07,29972500.469695058,1.7801367610819605
6.609156472278382e-07,29973249.950840056,1.7801367610819605
6.609156472278382e-07,29973999.431985054,1.7801367610819605
6.609156472278382e-07,29974748.913130056,1.7801367610819605
6.609156472278382e-07,29975498.394275058,1.7801367610819605
6.609156472278382e-07,29976247.875420056,1.7801367610819605
6.609156472278382e-07,29976997.356565055,1.7801367610819605
6.609156472278382e-07,29977746.837710056,1.7801367610819605
6.609156472278382e-07,29978496.31885506,1.7801367610819605
6.609156472278382e-07,29979245.800000057,1.7801367610819605
6.609156472278382e-07,29979995.281145055,1.7801367610819605
6.609156472278382e-07,29980744.762290053,1.7801367610819605
6.609156472278382e-07,29981494.24343506,1.7801367610819605
6.609156472278382e-07,29982243.724580057,1.7801367610819605
6.609156472278382e-07,29982993.205725055,1.7801367610819605
6.609156472278382e-07,29983742.68687006,1.7801367610819605
6.609156472278382e-07,29984492.16801506,1.7801367610819605
6.609156472278382e-07,29985241.649160057,1.7801367610819605
6.609156472278382e-07,29985991.130305056,1.7801367610819605
6.609156472278382e-07,29986740.611450054,1.7801367610819605
6.609156472278382e-07,29987490.092595056,1.7801367610819605
6.609156472278382e-07,29988239.573740054,1.7801367610819605
6.609156472278382e-07,29988989.054885052,1.7801367610819605
6.609156472278382e-07,29989738.536030058,1.7801367610819605
6.609156472278382e-07,29990488.017175056,1.7801367610819605
6.609156472278382e-07,29991237.498320054,1.7801367610819605
6.609156472278382e-07,29991986.979465052,1.7801367610819605
6.609156472278382e-07,29992736.46061005,1.7801367610819605
6.609156472278382e-07,29993485.941755056,1.7801367610819605
6.609156472278382e-07,29994235.422900055,1.7801367610819605
0.00021544197810509456,29964256.17710006,0.5914397735620894
0.00021544197810509456,29965005.658245057,0.6011355075549105
0.00021544197810509456,29965755.13939006,0.6127703883462957
0.00021544197810509456,29966504.62053506,0.6244052691376811
0.00021544197810509456,29967254.10168006,0.6379792967276308
0.00021544197810509456,29968003.582825057,0.6515533243175804
0.00021544197810509456,29968753.06397006,0.6709447923032228
0.00021544197810509456,29969502.54511506,0.6883971134903006
0.00021544197810509456,29970252.02626006,0.7077885814759429
0.00021544197810509456,29971001.507405058,0.7291191962601494
0.00021544197810509456,29971750.988550056,0.7543281046414845
0.00021544197810509456,29972500.469695058,0.7834153066199477
0.00021544197810509456,29973249.950840056,0.8125025085984113
0.00021544197810509456,29973999.431985054,0.8493462977711314
0.00021544197810509456,29974748.913130056,0.888129233742416
