L_int_m,v_0_m_per_s,width
6.609156472278382e-07,29964256.17710006,1.7802362287975684
6.609156472278382e-07,29965005.658245057,1.7802362287975684
6.609156472278382e-07,29965755.139390055,1.7802362287975684
6.609156472278382e-07,29966504.620535053,1.7802362287975684
6.609156472278382e-07,29967254.10168005,1.7802362287975684
6.609156472278382e-07,29968003.58282505,1.7802362287975684
6.609156472278382e-07,29968753.063970048,1.7802362287975684
6.609156472278382e-07,29969502.545115046,1.7802362287975684
6.609156472278382e-07,29970252.026260044,1.7802362287975684
6.609156472278382e-07,29971001.507405043,1.7802362287975684
6.609156472278382e-07,29971750.98855004,1.7802362287975684
6.609156472278382e-07,29972500.46969504,1.7802362287975684
6.609156472278382e-07,29973249.950840037,1.7802362287975684
6.609156472278382e-07,29973999.431985036,1.7802362287975684
6.609156472278382e-07,29974748.913130034,1.7802362287975684
6.609156472278382e-07,29975498.394275032,1.7802362287975684
6.609156472278382e-07,29976247.87542003,1.7802362287975684
6.609156472278382e-07,29976997.35656503,1.7802362287975684
6.609156472278382e-07,29977746.837710027,1.7802362287975684
6.609156472278382e-07,29978496.318855025,1.7802362287975684
6.609156472278382e-07,29979245.800000023,1.7802362287975684
6.609156472278382e-07,29979995.28114502,1.7802362287975684
6.609156472278382e-07,29980744.76229002,1.7802362287975684
6.609156472278382e-07,29981494.243435018,1.7802362287975684
6.609156472278382e-07,29982243.724580016,1.7802362287975684
6.609156472278382e-07,29982993.205725014,1.7802362287975684
6.609156472278382e-07,29983742.686870012,1.7812053285410618
6.609156472278382e-07,29984492.16801501,1.7812053285410618
6.609156472278382e-07,29985241.64916001,1.7812053285410618
6.609156472278382e-07,29985991.130305007,1.7812053285410618
6.609156472278382e-07,29986740.611450005,1.7812053285410618
6.609156472278382e-07,29987490.092595004,1.7812053285410618
6.609156472278382e-07,29988239.57374,1.7812053285410618
6.609156472278382e-07,29988989.054885,1.7812053285410618
6.609156472278382e-07,29989738.53603,1.7812053285410618
6.609156472278382e-07,29990488.017174996,1.7812053285410618
6.609156472278382e-07,29991237.498319995,1.7812053285410618
6.609156472278382e-07,29991986.979464993,1.7812053285410618
6.609156472278382e-07,29992736.46060999,1.7812053285410618
6.609156472278382e-07,29993485.94175499,1.7812053285410618
6.609156472278382e-07,29994235.422899988,1.7812053285410618
0.00021544197810512763,29964256.17710006,0.5921199432745314
0.00021544197810512763,29965005.658245057,0.6018109407094666
0.00021544197810512763,29965755.139390055,0.6134401376313886
0.00021544197810512763,29966504.620535053,0.6250693345533105
0.00021544197810512763,29967254.10168005,0.6396058307057132
0.00021544197810512763,29968003.58282505,0.6541423268581158
0.00021544197810512763,29968753.063970048,0.6696479227540119
0.00021544197810512763,29969502.545115046,0.6880608178803885
0.00021544197810512763,29970252.026260044,0.7084119124937519
0.00021544197810512763,29971001.507405043,0.7307012065941026
0.00021544197810512763,29971750.98855004,0.7558977999249339
0.00021544197810512763,29972500.46969504,0.7840016924862455
0.00021544197810512763,29973249.950840037,0.8150128842780376
0.00021544197810512763,29973999.431985036,0.8499004750438037
0.00021544197810512763,29974748.913130034,0.8896335645270376
0.00021544197810512763,29975498.394275032,0.9313048534972582
0.00021544197810512763,29976247.87542003,0.9797598406719334
0.00021544197810512763,29976997.35656503,1.0301530273335957
0.00021544197810512763,29977746.837710027,1.0834535132257386
0.00021544197810512763,29978496.318855025,1.137723098861375
0.00021544197810512763,29979245.800000023,1.1910235847535176
0.00021544197810512763,29979995.28114502,1.2433549709021667
0.00021544197810512763,29980744.76229002,1.291809958076842
0.00021544197810512763,29981494.243435018,1.3373576460210368
0.00021544197810512763,29982243.724580016,1.3819362342217378
0.00021544197810512763,29982993.205725014,1.4197311242179844
0.00021544197810512763,29983742.686870012,1.4536496152402572
0.00021544197810512763,29984492.16801501,1.4827226075450626
0.00021544197810512763,29985241.64916001,1.5021046024149325
0.00021544197810512763,29985991.130305007,1.5156719988238416
0.00021544197810512763,29986740.611450005,1.531177594719738
0.00021544197810512763,29987490.092595004,1.548621390102621
0.00021544197810512763,29988239.57374,1.568003384972491
0.00021544197810512763,29988989.054885,1.590292679072841
0.00021544197810512763,29989738.53603,1.6135510729166855
0.00021544197810512763,29990488.017174996,1.63971676599101
0.00021544197810512763,29991237.498319995,1.6668515588088284
0.00021544197810512763,29991986.979464993,1.69495545137014
0.00021544197810512763,29992736.46060999,1.7230593439314517
0.00021544197810512763,29993485.94175499,1.7511632364927634
0.00021544197810512763,29994235.422899988,1.779267129054075
