omega0,2.967945e+07,2.969444e+07,2.970943e+07,2.972442e+07,2.973941e+07,2.975440e+07,2.976939e+07,2.978438e+07,2.979937e+07,2.981436e+07,2.982935e+07,2.984434e+07,2.985933e+07,2.987432e+07,2.988931e+07,2.990430e+07,2.991929e+07,2.993428e+07,2.994927e+07,2.996426e+07,2.997925e+07,2.999424e+07,3.000923e+07,3.002421e+07,3.003920e+07,3.005419e+07,3.006918e+07,3.008417e+07,3.009916e+07,3.011415e+07,3.012914e+07,3.014413e+07,3.015912e+07,3.017411e+07,3.018910e+07,3.020409e+07,3.021908e+07,3.023407e+07,3.024906e+07,3.026405e+07,3.027904e+07
2.500000e+15,0.26449962332416055,0.25672022263815597,0.24116142126614645,0.225602619894137,0.5756756507643496,0.5445580480203306,0.5134404452763117,0.4823228425322929,0.451205239788274,0.41230823635825026,0.3811906336142314,0.5445580480203306,0.4978816439043023,0.4356464384162645,0.5134404452763117,0.4356464384162645,0.451205239788274,0.47454344184628816,0.4356464384162645,0.3578524315562173,0.02333820205801423,1.5792183392589587,0.8557340754605195,0.731263664484444,0.645690256938392,0.6223520548803779,0.591234452136359,0.6067932535083685,0.5134404452763116,0.5601168493923401,0.6223520548803777,0.42786703773025975,0.4667640411602834,0.4978816439043024,0.5367786473343258,0.5678962500783448,0.5990138528223637,0.4356464384162645,0.25672022263815597,0.2644996233241607,0.2722790240101653
2.903966e+15,0.225602619894137,0.4045288356722456,0.5601168493923401,0.5367786473343258,0.505661044590307,0.47454344184628816,0.44342583910226924,0.420087637044255,0.38897003430023613,0.3578524315562173,0.5289992466483211,0.4823228425322929,0.42786703773025975,0.5134404452763117,0.451205239788274,0.47454344184628816,0.4667640411602834,0.45898464047427867,0.420087637044255,0.32673482881219834,0.02333820205801423,1.5792183392589587,0.925748681634562,0.7701606679144677,0.6768078596824108,0.5912344521363591,0.5834550514503543,0.5289992466483211,0.5990138528223637,0.49010224321829765,0.5445580480203306,0.5912344521363591,0.5134404452763116,0.4356464384162645,0.45898464047427867,0.49010224321829765,0.5289992466483211,0.5523374487063353,0.5834550514503543,0.6145726541943731,0.44342583910226924
3.373207e+15,0.5367786473343258,0.5134404452763117,0.49010224321829765,0.45898464047427867,0.44342583910226924,0.41230823635825026,0.38897003430023613,0.36563183224222207,0.5367786473343258,0.4978816439043023,0.45898464047427867,0.41230823635825026,0.505661044590307,0.451205239788274,0.4823228425322929,0.4978816439043023,0.4667640411602834,0.44342583910226924,0.4045288356722455,0.31117602744018885,0.02333820205801423,1.625894743374987,1.034660291238628,0.8168370720304958,0.7001460617404252,0.6845872603684157,0.6067932535083685,0.5834550514503543,0.5834550514503541,0.5756756507643496,0.6379108562523872,0.5134404452763116,0.5601168493923401,0.5990138528223637,0.39674943498624077,0.42786703773025975,0.45898464047427867,0.4823228425322929,0.505661044590307,0.5367786473343258,0.5601168493923401
3.918271e+15,0.4667640411602834,0.44342583910226924,0.42786703773025975,0.39674943498624077,0.3811906336142314,0.3500730308702126,0.5367786473343258,0.505661044590307,0.4667640411602834,0.42786703773025975,0.5445580480203306,0.49010224321829765,0.4356464384162645,0.4356464384162646,0.5134404452763117,0.4356464384162645,0.4667640411602834,0.42786703773025975,0.3811906336142314,0.28005842469617004,0.015558801372009488,1.7036887502350342,1.2135865070167369,0.871292876832529,0.7857194692864768,0.6690284589964062,0.7079254624264297,0.6067932535083685,0.5756756507643496,0.6379108562523872,0.5601168493923401,0.6067932535083685,0.4823228425322929,0.5212198459623163,0.5601168493923401,0.5912344521363591,0.5134404452763116,0.41230823635825026,0.44342583910226924,0.45898464047427867,0.49010224321829765
4.551411e+15,0.39674943498624077,0.3811906336142314,0.36563183224222207,0.45898464047427867,0.5289992466483211,0.4978816439043023,0.4667640411602834,0.4356464384162645,0.4823228425322928,0.5134404452763117,0.4667640411602834,0.42786703773025975,0.4823228425322929,0.5134404452763117,0.44342583910226924,0.4356464384162645,0.42786703773025975,0.41230823635825026,0.36563183224222207,0.26449962332416055,0.007779400686004744,1.579218339258959,1.594777140630968,0.9490868836925762,0.809057671344491,0.7390430651704487,0.6923666610544205,0.7079254624264297,0.5990138528223637,0.6690284589964062,0.6067932535083685,0.5289992466483211,0.5756756507643496,0.6223520548803777,0.4823228425322929,0.5134404452763116,0.5523374487063353,0.5834550514503543,0.6145726541943731,0.39674943498624077,0.420087637044255
5.286856e+15,0.3500730308702126,0.5367786473343258,0.41230823635825037,0.4823228425322929,0.45898464047427867,0.42786703773025975,0.4823228425322928,0.5212198459623163,0.4823228425322929,0.44342583910226924,0.45898464047427856,0.4667640411602834,0.45898464047427856,0.44342583910226924,0.451205239788274,0.4356464384162645,0.38897003430023613,0.39674943498624077,0.34229363018420783,0.2489408219521512,0.007779400686004744,1.4547479282828835,1.7036887502350342,1.0579984932966422,0.8168370720304958,0.7312636644844441,0.7001460617404252,0.6923666610544205,0.7001460617404252,0.6301314555663826,0.6379108562523872,0.5756756507643496,0.5678962500783448,0.6845872603684157,0.5756756507643496,0.5289992466483211,0.5678962500783448,0.505661044590307,0.5367786473343258,0.5601168493923401,0.5912344521363591
6.141140e+15,0.49010224321829765,0.4667640411602834,0.44342583910226924,0.41230823635825026,0.47454344184628805,0.44342583910226924,0.4823228425322929,0.451205239788274,0.47454344184628805,0.4356464384162646,0.44342583910226924,0.44342583910226924,0.4356464384162645,0.451205239788274,0.420087637044255,0.420087637044255,0.3967494349862409,0.3811906336142314,0.3189554281261936,0.21782321920813225,0.007779400686004744,1.2058071063307318,1.8670561646411334,1.2447041097607556,0.902410479576548,0.8246164727165007,0.7546018665424581,0.7390430651704487,0.6845872603684157,0.6379108562523874,0.6534696576243967,0.6067932535083685,0.6690284589964062,0.5912344521363591,0.6379108562523872,0.6067932535083684,0.5678962500783448,0.5212198459623165,0.6379108562523872,0.49010224321829765,0.505661044590307
7.133465e+15,0.420087637044255,0.39674943498624077,0.45898464047427867,0.4356464384162645,0.47454344184628816,0.505661044590307,0.47454344184628805,0.4356464384162645,0.45898464047427867,0.5134404452763117,0.4667640411602834,0.420087637044255,0.4045288356722456,0.420087637044255,0.4356464384162645,0.4045288356722455,0.3578524315562173,0.3578524315562173,0.29561722606817936,0.20226441783612276,0.007779400686004744,0.9335280823205668,1.8981737673851524,1.5869977399449635,0.9802044864365951,0.8323958734025053,0.8012782706584863,0.7546018665424581,0.6923666610544202,0.6301314555663826,0.6534696576243967,0.7157048631124346,0.5756756507643496,0.6223520548803777,0.6690284589964062,0.5912344521363591,0.5601168493923401,0.591234452136359,0.5523374487063353,0.5834550514503543,0.5289992466483212
8.286135e+15,0.505661044590307,0.3500730308702126,0.45898464047427867,0.49010224321829754,0.4667640411602833,0.4356464384162645,0.45898464047427867,0.5212198459623163,0.4356464384162645,0.4045288356722456,0.3656318322422219,0.42786703773025975,0.41230823635825037,0.4356464384162645,0.39674943498624077,0.36563183224222207,0.32673482881219834,0.3345142294982031,0.28005842469617004,0.17892621577810852,0.007779400686004744,0.5601168493923401,1.7892621577810863,1.797041558467091,1.182468904272718,0.925748681634562,0.871292876832529,0.7546018665424581,0.7157048631124346,0.6690284589964061,0.6379108562523872,0.7001460617404252,0.6690284589964062,0.5834550514503541,0.6301314555663826,0.5601168493923401,0.5367786473343258,0.6379108562523874,0.5445580480203307,0.4978816439043023,0.5289992466483211
