L_int_m,v_0_m_per_s,width
0.00013218312944556765,29949266.5542,0.6677192056519905
0.00013218312944556765,29950765.51649,0.6793654708668508
0.00013218312944556765,29952264.47878,0.6987759128916181
0.00013218312944556765,29953763.44107,0.7143042665114318
0.00013218312944556765,29955262.40336,0.7337147085361988
0.00013218312944556765,29956761.36565,0.7570072389659196
0.00013218312944556765,29958260.32794,0.7841818578005935
0.00013218312944556765,29959759.29023,0.8113564766352678
0.00013218312944556765,29961258.25252,0.8424131838748949
0.00013218312944556765,29962757.21481,0.8851161563293827
0.00013218312944556765,29964256.1771,0.9239370403789172
0.00013218312944556765,29965755.13939,0.9744041896433119
0.00013218312944556765,29967254.10168,1.02875342731266
0.00013218312944556765,29968753.06397,1.0908668417919147
0.00013218312944556765,29970252.02626,1.156862344676123
0.00013218312944556765,29971750.98855,1.226739935965285
0.00013218312944556765,29973249.950839996,1.28885335044454
0.00013218312944556765,29974748.913129997,1.3509667649237949
0.00013218312944556765,29976247.875419997,1.4091980909980966
0.00013218312944556765,29976247.87542,1.4091980909980966
0.00013218312944556765,29976547.667878,1.4247264446179102
0.00013218312944556765,29976847.460336003,1.4363727098327703
0.00013218312944556765,29977147.252794,1.4480189750476304
0.00013218312944556765,29977447.045252003,1.4557831518575373
0.00013218312944556765,29977746.837709997,1.4674294170723978
0.00013218312944556765,29977746.83771,1.4674294170723978
0.00013218312944556765,29978046.630168,1.4751935938823049
0.00013218312944556765,29978346.422626,1.4868398590971652
0.00013218312944556765,29978646.215084,1.494604035907072
0.00013218312944556765,29978946.007542003,1.5023682127169788
0.00013218312944556765,29979245.8,1.514014477931839
0.00013218312944556765,29979545.592458002,1.5217786547417458
0.00013218312944556765,29979845.384915996,1.5295428315516528
0.00013218312944556765,29980145.177374,1.5373070083615596
0.00013218312944556765,29980444.969832003,1.5450711851714665
0.00013218312944556765,29980744.762289997,1.5528353619813733
0.00013218312944556765,29981044.554748,1.56059953879128
0.00013218312944556765,29981344.347206,1.5644816271962338
0.00013218312944556765,29981644.139664,1.5644816271962338
0.00013218312944556765,29981943.932122,1.5683637156011871
0.00013218312944556765,29982243.72458,1.5722458040061407
0.00013218312944556765,29983742.686869998,1.5916562460309076
0.00013218312944556765,29985241.64916,1.6149487764606283
0.00013218312944556765,29986740.611449998,1.6382413068903487
0.00013218312944556765,29988239.573739998,1.665415925725023
0.00013218312944556765,29989738.536029994,1.6925905445596967
0.00013218312944556765,29991237.49832,1.7236472517993247
0.00013218312944556765,29992736.460609995,1.7508218706339984
0.00013218312944556765,29994235.4229,1.781878577873626
0.00013218312944556765,29995734.385189995,1.8090531967083001
0.00013218312944556765,29997233.34748,1.8323457271380206
0.00013218312944556765,29998732.309769996,1.8556382575677413
0.00013218312944556765,30000231.27206,1.8750486995925082
0.00013218312944556765,30001730.234349996,1.8866949648073688
0.00013218312944556765,30003229.19664,1.8944591416172756
0.00013218312944556765,30004728.158929996,1.871166611187555
0.00013218312944556765,30006227.121219996,1.8362278155429739
