L_int_m,v_0_m_per_s,width
L_int_m,v_0_m_per_s,width
0.0001,29679453.342,0.6301314555663825
0.0001,29739411.8336,0.645690256938392
0.0001,29799370.3252,0.6690284589964062
0.0001,29859328.816800002,0.7390430651704487
0.0001,29919287.3084,1.0191014898666189
0.0001,29949266.5542,1.820379760525105
0.0001,29958490.93752308,1.8437179625831195
0.0001,29967715.32084615,1.7348063529790532
0.0001,29976939.704169232,1.625894743374987
0.0001,29979245.8,1.6025565413169731
0.0001,29986164.08749231,1.462527328968888
0.0001,29995388.470815387,1.1591307022147037
0.0001,30004612.85413846,0.9101898802625527
0.0001,30013837.237461537,0.7701606679144674
0.0001,30023061.620784614,0.6923666610544202
0.0001,30032286.00410769,0.6534696576243967
0.0001,30039204.2916,0.6301314555663826
0.0001,30041510.38743077,0.6145726541943731
0.0001,30050734.77075385,0.6067932535083684
0.0001,30059959.15407692,0.5912344521363591
0.0001,30069183.537399996,0.5834550514503543
0.0001,30078407.920723077,0.5834550514503543
0.0001,30087632.304046154,0.5834550514503543
0.0001,30096856.68736923,0.5756756507643496
0.0001,30099162.7832,0.5756756507643496
0.0001,30106081.07069231,0.5756756507643496
0.0001,30115305.45401538,0.5756756507643496
0.0001,30124529.83733846,0.5756756507643496
0.0001,30133754.220661536,0.5756756507643496
0.0001,30142978.603984613,0.5756756507643496
0.0001,30152202.987307694,0.5756756507643496
0.0001,30159121.274800003,0.5756756507643496
0.0001,30161427.37063077,0.5756756507643496
0.0001,30170651.75395384,0.5756756507643496
0.0001,30179876.13727692,0.5756756507643496
0.0001,30189100.5206,0.5756756507643496
0.0001,30219079.766400002,0.5756756507643496
0.0001,30279038.258,0.5756756507643496
0.00012432057666458468,29679453.342,0.6223520548803777
0.00012432057666458468,29739411.8336,0.6379108562523872
0.00012432057666458468,29799370.3252,0.6612490583104015
0.00012432057666458468,29859328.816800002,0.7157048631124346
0.00012432057666458468,29919287.3084,0.9413074830065715
0.00012432057666458468,29949266.5542,1.7581445550370676
0.00012432057666458468,29958490.93752308,1.8670561646411337
0.00012432057666458468,29967715.32084615,1.719247551607044
