L_int_m
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
6.609156472278382e-07
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.000215441978105
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0004302230405629
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
0.0006450041030208
