L_int_m,v_0_m_per_s,width
L_int_m,v_0_m_per_s,width
0.1,146378179.76962277,0.2549019607843138
0.1,146381107.6260038,0.25882352941176473
0.1,146384035.48238483,0.2745098039215687
0.1,146386963.33876586,0.30196078431372547
0.1,146389891.1951469,0.43921568627450974
0.1,146392819.05152792,0.6627450980392158
0.1,146395746.90790895,0.2823529411764706
0.1,146398674.76428998,0.23921568627450984
0.1,146401602.620671,0.2352941176470589
0.1,146404530.47705206,0.2352941176470589
0.1,146407458.33343306,0.2352941176470589
0.15848931924611134,146378179.76962277,0.25098039215686285
0.15848931924611134,146381107.6260038,0.2549019607843138
0.15848931924611134,146384035.48238483,0.26666666666666666
0.15848931924611134,146386963.33876586,0.2823529411764706
0.15848931924611134,146389891.1951469,0.36078431372549025
0.15848931924611134,146392819.05152792,0.6627450980392158
0.15848931924611134,146395746.90790895,0.23137254901960788
0.15848931924611134,146398674.76428998,0.22745098039215686
0.15848931924611134,146401602.620671,0.22745098039215686
0.15848931924611134,146404530.47705206,0.22745098039215686
0.15848931924611134,146407458.33343306,0.22745098039215686
0.251188643150958,146378179.76962277,0.24705882352941183
0.251188643150958,146381107.6260038,0.25098039215686285
0.251188643150958,146384035.48238483,0.25882352941176473
0.251188643150958,146386963.33876586,0.2745098039215687
0.251188643150958,146389891.1951469,0.3294117647058824
0.251188643150958,146392819.05152792,0.6627450980392158
0.251188643150958,146395746.90790895,0.2117647058823529
0.251188643150958,146398674.76428998,0.21960784313725495
0.251188643150958,146401602.620671,0.2235294117647059
0.251188643150958,146404530.47705206,0.2235294117647059
0.251188643150958,146407458.33343306,0.2235294117647059
0.3981071705534973,146378179.76962277,0.24705882352941183
0.3981071705534973,146381107.6260038,0.24705882352941183
0.3981071705534973,146384035.48238483,0.2549019607843138
0.3981071705534973,146386963.33876586,0.2705882352941177
0.3981071705534973,146389891.1951469,0.31764705882352945
0.3981071705534973,146392819.05152792,0.4862745098039217
0.3981071705534973,146395746.90790895,0.203921568627451
0.3981071705534973,146398674.76428998,0.21568627450980393
0.3981071705534973,146401602.620671,0.21960784313725495
0.3981071705534973,146404530.47705206,0.2235294117647059
0.3981071705534973,146407458.33343306,0.2235294117647059
0.6309573444801934,146378179.76962277,0.24705882352941183
0.6309573444801934,146381107.6260038,0.24705882352941183
0.6309573444801934,146384035.48238483,0.2549019607843138
0.6309573444801934,146386963.33876586,0.2627450980392157
0.6309573444801934,146389891.1951469,0.30980392156862746
0.6309573444801934,146392819.05152792,0.211764705882353
0.6309573444801934,146395746.90790895,0.20000000000000007
0.6309573444801934,146398674.76428998,0.2117647058823529
0.6309573444801934,146401602.620671,0.21568627450980393
0.6309573444801934,146404530.47705206,0.2235294117647059
0.6309573444801934,146407458.33343306,0.2235294117647059
1.0,146378179.76962277,0.24705882352941183
1.0,146381107.6260038,0.24705882352941183
1.0,146384035.48238483,0.2549019607843138
