L_int_m,v_0_m_per_s,width
0.1,150613890.7485578,0.4901960784313727
0.1,150613940.9536901,0.5019607843137256
0.1,150613991.15882242,0.5215686274509804
0.1,150614041.36395472,0.5333333333333334
0.1,150614091.569087,0.5529411764705882
0.1,150614141.7742193,0.5647058823529412
0.1,150614191.9793516,0.5843137254901961
0.1,150614242.18448392,0.6039215686274512
0.1,150614292.38961622,0.615686274509804
0.1,150614342.5947485,0.6352941176470589
0.1,150614392.79988083,0.6509803921568629
0.1,150614443.0050131,0.6666666666666667
0.1,150614493.2101454,0.6784313725490196
0.1,150614543.41527772,0.6901960784313728
0.1,150614593.62041003,0.6980392156862747
0.1,150614643.82554233,0.7098039215686275
0.1,150614694.0306746,0.7176470588235295
0.1,150614744.2358069,0.7176470588235295
0.1,150614794.44093922,0.7137254901960784
0.1,150614844.64607152,0.7137254901960784
0.1,150614894.85120383,0.7098039215686275
0.1,150614945.05633613,0.7058823529411765
0.1,150614995.26146844,0.7019607843137257
0.1,150615045.46660072,0.6980392156862747
0.1,150615095.67173302,0.6901960784313727
0.1,150615145.87686533,0.6862745098039217
0.1,150615196.08199763,0.6823529411764707
0.1,150615246.28712994,0.6784313725490198
0.1,150615296.4922622,0.6705882352941177
0.1,150615346.69739452,0.6666666666666667
0.1,150615396.90252683,0.6627450980392158
0.1,150615447.10765913,0.6588235294117648
0.1,150615497.31279144,0.6549019607843138
0.1,150615547.51792374,0.6549019607843138
0.1,150615597.72305602,0.6549019607843138
0.1,150615647.92818832,0.6549019607843138
0.1,150615698.13332063,0.6549019607843138
0.1,150615748.33845294,0.6588235294117648
0.1,150615798.54358524,0.6627450980392158
0.1,150615848.74871752,0.6666666666666667
0.1,150615898.95384985,0.6745098039215688
0.1,150615949.15898216,0.6862745098039217
0.1,150615999.36411446,0.6980392156862747
0.1,150616049.56924677,0.7098039215686275
0.1,150616099.77437904,0.7254901960784315
0.1,150616149.97951135,0.7411764705882354
0.1,150616200.18464366,0.7607843137254903
0.1,150616250.38977596,0.7764705882352942
0.1,150616300.59490824,0.7921568627450982
0.1,150616350.80004054,0.8078431372549021
0.1,150616401.00517285,0.823529411764706
0.1,150616451.21030515,0.835294117647059
0.1,150616501.41543746,0.843137254901961
0.1,150616551.62056974,0.8549019607843138
0.1,150616601.82570204,0.8627450980392157
0.1,150616652.03083435,0.8666666666666668
0.1,150616702.23596665,0.8705882352941178
0.1,150616752.44109896,0.8705882352941178
0.1,150616802.64623123,0.8666666666666667
0.1,150616852.85136354,0.8588235294117648
0.1,150616903.05649588,0.847058823529412
0.10797751623277096,150613890.7485578,0.45882352941176474
0.10797751623277096,150613940.9536901,0.47058823529411775
0.10797751623277096,150613991.15882242,0.48235294117647065
0.10797751623277096,150614041.36395472,0.49411764705882366
0.10797751623277096,150614091.569087,0.5137254901960785
0.10797751623277096,150614141.7742193,0.5254901960784314
0.10797751623277096,150614191.9793516,0.5450980392156863
0.10797751623277096,150614242.18448392,0.5647058823529412
0.10797751623277096,150614292.38961622,0.5803921568627451
0.10797751623277096,150614342.5947485,0.6000000000000001
0.10797751623277096,150614392.79988083,0.619607843137255
0.10797751623277096,150614443.0050131,0.6392156862745099
0.10797751623277096,150614493.2101454,0.6509803921568629
0.10797751623277096,150614543.41527772,0.6666666666666667
0.10797751623277096,150614593.62041003,0.6823529411764706
0.10797751623277096,150614643.82554233,0.6901960784313728
0.10797751623277096,150614694.0306746,0.7019607843137257
0.10797751623277096,150614744.2358069,0.7098039215686275
0.10797751623277096,150614794.44093922,0.7137254901960784
0.10797751623277096,150614844.64607152,0.7137254901960784
0.10797751623277096,150614894.85120383,0.7098039215686275
0.10797751623277096,150614945.05633613,0.7058823529411765
0.10797751623277096,150614995.26146844,0.7019607843137257
0.10797751623277096,150615045.46660072,0.6980392156862747
0.10797751623277096,150615095.67173302,0.6941176470588237
0.10797751623277096,150615145.87686533,0.6862745098039217
0.10797751623277096,150615196.08199763,0.6823529411764707
0.10797751623277096,150615246.28712994,0.6784313725490198
0.10797751623277096,150615296.4922622,0.6745098039215688
0.10797751623277096,150615346.69739452,0.6666666666666667
