omega0,L_int,width,label
1771887285631536.0,3.633754266100781,0.025793844650708397,"$1.457846747214954\,\omega_0$"
1771887285631536.0,4.254326506155255,0.021885686370297947,"$1.457846747214954\,\omega_0$"
1771887285631536.0,4.9808800198249825,0.018759159745969648,"$1.457846747214954\,\omega_0$"
1771887285631536.0,5.831514279874208,0.0160234489496825,"$1.457846747214954\,\omega_0$"
1771887285631536.0,6.82741978546428,0.013678553981436274,"$1.457846747214954\,\omega_0$"
1771887285631536.0,7.9934059473750665,0.01133365901319005,"$1.457846747214954\,\omega_0$"
1771887285631536.0,9.358519125418928,0.009770395701025898,"$1.457846747214954\,\omega_0$"
2430827916605802.0,0.4679259562709465,0.14890083048363462,"$2.0\,\omega_0$"
2430827916605802.0,0.5478383107115478,0.12662432828529555,"$2.0\,\omega_0$"
2430827916605802.0,0.641398090148899,0.1078651685393258,"$2.0\,\omega_0$"
2430827916605802.0,0.7509360006464835,0.09184171958964339,"$2.0\,\omega_0$"
2430827916605802.0,0.8791807860482189,0.07855398143624819,"$2.0\,\omega_0$"
2430827916605802.0,1.0293272048362592,0.06682950659501714,"$2.0\,\omega_0$"
2430827916605802.0,1.205115616070705,0.057059110893991245,"$2.0\,\omega_0$"
2430827916605802.0,1.4109251570092343,0.048461162677088415,"$2.0\,\omega_0$"
2430827916605802.0,1.6518828335925702,0.04142647777234982,"$2.0\,\omega_0$"
2430827916605802.0,1.9339912413936493,0.03556424035173422,"$2.0\,\omega_0$"
2430827916605802.0,2.2642780987394677,0.03009281875915977,"$2.0\,\omega_0$"
2430827916605802.0,2.650971317086573,0.025793844650708397,"$2.0\,\omega_0$"
2430827916605802.0,3.103703969900181,0.021885686370297947,"$2.0\,\omega_0$"
2430827916605802.0,3.633754266100781,0.018759159745969648,"$2.0\,\omega_0$"
2430827916605802.0,4.254326506155255,0.0160234489496825,"$2.0\,\omega_0$"
2430827916605802.0,4.9808800198249825,0.013678553981436274,"$2.0\,\omega_0$"
2430827916605802.0,5.831514279874208,0.01133365901319005,"$2.0\,\omega_0$"
2430827916605802.0,6.82741978546428,0.009770395701025898,"$2.0\,\omega_0$"
2430827916605802.0,7.9934059473750665,0.008207132388861749,"$2.0\,\omega_0$"
2430827916605802.0,9.358519125418928,0.006643869076697599,"$2.0\,\omega_0$"
