L_int_m,v_0_m_per_s,width
0.00046792595627094655,150613890.7485578,0.6745098039215687
0.00046792595627094655,150614041.36395472,0.6745098039215687
0.00046792595627094655,150614191.9793516,0.6745098039215687
0.00046792595627094655,150614342.5947485,0.6745098039215687
0.00046792595627094655,150614493.2101454,0.6745098039215687
0.00046792595627094655,150614643.82554233,0.6745098039215687
0.00046792595627094655,150614794.44093922,0.6745098039215687
0.00046792595627094655,150614945.05633613,0.6745098039215687
0.00046792595627094655,150615095.67173302,0.6745098039215687
0.00046792595627094655,150615246.28712994,0.6745098039215687
0.00046792595627094655,150615396.90252683,0.6745098039215687
0.00046792595627094655,150615547.51792374,0.6745098039215687
0.00046792595627094655,150615698.13332063,0.6745098039215687
0.00046792595627094655,150615848.74871752,0.6745098039215687
0.00046792595627094655,150615999.36411446,0.6745098039215687
0.00046792595627094655,150616149.97951135,0.6745098039215687
0.00046792595627094655,150616300.59490824,0.6745098039215687
0.00046792595627094655,150616451.21030515,0.6745098039215687
0.00046792595627094655,150616601.82570204,0.6745098039215687
0.00046792595627094655,150616752.44109896,0.6745098039215687
0.00046792595627094655,150616903.05649588,0.6745098039215687
0.30459640123457266,150613890.7485578,0.2070588235294118
0.30459640123457266,150614041.36395472,0.2070588235294118
0.30459640123457266,150614191.9793516,0.21019607843137258
0.30459640123457266,150614342.5947485,0.21333333333333337
0.30459640123457266,150614493.2101454,0.22274509803921574
0.30459640123457266,150614643.82554233,0.23529411764705882
0.30459640123457266,150614794.44093922,0.2509803921568628
0.30459640123457266,150614945.05633613,0.28235294117647064
0.30459640123457266,150615095.67173302,0.3388235294117648
0.30459640123457266,150615246.28712994,0.42980392156862746
0.30459640123457266,150615396.90252683,0.523921568627451
0.30459640123457266,150615547.51792374,0.567843137254902
0.30459640123457266,150615698.13332063,0.583529411764706
0.30459640123457266,150615848.74871752,0.6211764705882354
0.30459640123457266,150615999.36411446,0.6807843137254902
0.30459640123457266,150616149.97951135,0.7341176470588235
0.30459640123457266,150616300.59490824,0.7372549019607845
0.30459640123457266,150616451.21030515,0.7027450980392158
0.30459640123457266,150616601.82570204,0.6525490196078432
0.30459640123457266,150616752.44109896,0.5647058823529413
0.30459640123457266,150616903.05649588,0.4925490196078432
0.6087248765128743,150613890.7485578,0.18196078431372548
0.6087248765128743,150614041.36395472,0.1788235294117647
0.6087248765128743,150614191.9793516,0.1725490196078431
0.6087248765128743,150614342.5947485,0.16941176470588237
0.6087248765128743,150614493.2101454,0.1631372549019608
0.6087248765128743,150614643.82554233,0.16
0.6087248765128743,150614794.44093922,0.1568627450980392
0.6087248765128743,150614945.05633613,0.1568627450980392
0.6087248765128743,150615095.67173302,0.16627450980392158
0.6087248765128743,150615246.28712994,0.1913725490196079
0.6087248765128743,150615396.90252683,0.2572549019607844
0.6087248765128743,150615547.51792374,0.4423529411764707
0.6087248765128743,150615698.13332063,0.5364705882352941
0.6087248765128743,150615848.74871752,0.583529411764706
0.6087248765128743,150615999.36411446,0.668235294117647
0.6087248765128743,150616149.97951135,0.6933333333333334
0.6087248765128743,150616300.59490824,0.6964705882352942
0.6087248765128743,150616451.21030515,0.6650980392156863
0.6087248765128743,150616601.82570204,0.5929411764705883
0.6087248765128743,150616752.44109896,0.4831372549019609
0.6087248765128743,150616903.05649588,0.43294117647058833
0.912853351791176,150613890.7485578,0.1725490196078431
0.912853351791176,150614041.36395472,0.1725490196078431
0.912853351791176,150614191.9793516,0.16627450980392158
0.912853351791176,150614342.5947485,0.16
0.912853351791176,150614493.2101454,0.15372549019607842
0.912853351791176,150614643.82554233,0.1474509803921569
0.912853351791176,150614794.44093922,0.13490196078431377
0.912853351791176,150614945.05633613,0.1286274509803922
0.912853351791176,150615095.67173302,0.11921568627450985
0.912853351791176,150615246.28712994,0.12549019607843143
0.912853351791176,150615396.90252683,0.1568627450980392
0.912853351791176,150615547.51792374,0.3011764705882354
0.912853351791176,150615698.13332063,0.5145098039215688
0.912853351791176,150615848.74871752,0.5709803921568628
0.912853351791176,150615999.36411446,0.6588235294117648
0.912853351791176,150616149.97951135,0.671372549019608
0.912853351791176,150616300.59490824,0.683921568627451
0.912853351791176,150616451.21030515,0.6525490196078432
